chroma_mean_0,chroma_var_0,chroma_mean_1,chroma_var_1,chroma_mean_2,chroma_var_2,chroma_mean_3,chroma_var_3,chroma_mean_4,chroma_var_4,chroma_mean_5,chroma_var_5,chroma_mean_6,chroma_var_6,chroma_mean_7,chroma_var_7,chroma_mean_8,chroma_var_8,chroma_mean_9,chroma_var_9,chroma_mean_10,chroma_var_10,chroma_mean_11,chroma_var_11,chroma_mean_12,chroma_var_12,chroma_mean_13,chroma_var_13,chroma_mean_14,chroma_var_14,chroma_mean_15,chroma_var_15,chroma_mean_16,chroma_var_16,chroma_mean_17,chroma_var_17,chroma_mean_18,chroma_var_18,chroma_mean_19,chroma_var_19,chroma_mean_20,chroma_var_20,chroma_mean_21,chroma_var_21,chroma_mean_22,chroma_var_22,chroma_mean_23,chroma_var_23,mfcc_mean_0,mfcc_var_0,mfcc_mean_1,mfcc_var_1,mfcc_mean_2,mfcc_var_2,mfcc_mean_3,mfcc_var_3,mfcc_mean_4,mfcc_var_4,mfcc_mean_5,mfcc_var_5,mfcc_mean_6,mfcc_var_6,mfcc_mean_7,mfcc_var_7,mfcc_mean_8,mfcc_var_8,mfcc_mean_9,mfcc_var_9,mfcc_mean_10,mfcc_var_10,mfcc_mean_11,mfcc_var_11,mfcc_mean_12,mfcc_var_12,mfcc_mean_13,mfcc_var_13,mfcc_mean_14,mfcc_var_14,mfcc_mean_15,mfcc_var_15,mfcc_mean_16,mfcc_var_16,mfcc_mean_17,mfcc_var_17,mfcc_mean_18,mfcc_var_18,mfcc_mean_19,mfcc_var_19,centroid_mean,centroid_var,contrast_mean_0,contrast_var_0,contrast_mean_1,contrast_var_1,contrast_mean_2,contrast_var_2,contrast_mean_3,contrast_var_3,contrast_mean_4,contrast_var_4,contrast_mean_5,contrast_var_5,contrast_mean_6,contrast_var_6,zcr_mean,zcr_var,rms_mean,rms_var,label
0.2265765368938446,0.0766306370496749,0.2319625169038772,0.0667624995112419,0.2157486677169799,0.0526789650321006,0.2330588847398758,0.0737304836511612,0.2338337451219558,0.0779251828789711,0.2009331583976745,0.0449511595070362,0.2307656854391098,0.043972223997116,0.380328357219696,0.0950383469462394,0.4372047483921051,0.132060706615448,0.2840824127197265,0.0589463710784912,0.2197957783937454,0.0510838218033313,0.2548579573631286,0.0667513683438301,0.2713464796543121,0.0784388557076454,0.2426764667034149,0.0621106214821338,0.2265658974647522,0.0474302768707275,0.2077662050724029,0.0421190038323402,0.2293257117271423,0.0525793954730033,0.2710760831832886,0.1025327891111373,0.2266329079866409,0.0688664987683296,0.1644185781478881,0.0348183251917362,0.1970641911029815,0.0316439308226108,0.2969221770763397,0.0545368455350399,0.2956101596355438,0.0659801214933395,0.2217797636985778,0.0489757843315601,-295.469970703125,11716.9931640625,221.8678436279297,3287.27099609375,-76.2724609375,725.2605590820312,84.55126190185547,825.3370361328125,-45.87297058105469,787.17578125,82.81951141357422,707.2650146484375,-18.58318328857422,537.5157470703125,52.25592041015625,320.4700012207031,-28.22681427001953,370.52545166015625,28.907079696655277,251.22671508789065,-6.186317920684815,590.8683471679688,22.26924133300781,742.72265625,-19.82703018188477,376.4014892578125,2.7705328464508057,305.7299499511719,-31.00240707397461,301.9027404785156,16.946903228759766,211.87240600585935,-10.597761154174805,227.81597900390625,21.779172897338867,218.3193206787109,-24.814760208129883,143.30982971191406,15.996447563171388,198.0576629638672,1792.434020057833,505434.5124591746,23.45201887166269,23.74137382512396,21.46082850857864,29.873945822135838,22.25704908026353,21.26262267289906,19.518429526371538,20.54558398216728,20.149220156949355,12.117293560276272,21.25118361176207,13.10297682920277,54.65098358040647,27.29409510813687,0.0658867487212276,0.0030237886921124,0.0849784016609191,0.0014134240336716,Rast
0.4487694203853607,0.0691085383296012,0.3381496369838714,0.0525255762040615,0.2430522590875625,0.0245660785585641,0.2816675901412964,0.034593615680933,0.4619775712490082,0.0946575701236724,0.4159935712814331,0.0810280367732048,0.2648920118808746,0.0249684117734432,0.349454790353775,0.0399005562067031,0.5193592309951782,0.0768752247095108,0.6117212176322937,0.0655232593417167,0.5406232476234436,0.0795705169439315,0.3936336934566498,0.0543237328529357,0.3197639286518097,0.0440189093351364,0.3022273182868957,0.0454172119498252,0.3570380806922912,0.1094461381435394,0.2930627465248108,0.076599009335041,0.1870620101690292,0.0221974197775125,0.2150698900222778,0.0331677459180355,0.2461237758398056,0.0483276583254337,0.2096103131771087,0.0282772649079561,0.1992307007312774,0.0269873235374689,0.228164866566658,0.027232751250267,0.2810408174991607,0.0332336351275444,0.3661586046218872,0.0348211862146854,-725.9458618164062,5367.708984375,518.4695434570312,1144.720947265625,159.8294677734375,475.7328186035156,33.68108367919922,282.52001953125,-112.08984375,444.47259521484375,4.609679222106934,233.6226348876953,24.63649177551269,217.6903533935547,72.07853698730469,115.7587890625,-21.880342483520508,195.9388427734375,-20.22114562988281,122.00847625732422,-48.06542205810547,121.62865447998048,5.208166122436523,295.4621887207031,-6.410804748535156,115.77909088134766,15.103078842163086,120.88652801513672,-46.164188385009766,133.6699981689453,13.934968948364258,88.7213363647461,-13.360121726989746,187.6814727783203,17.243371963500977,138.21023559570312,-2.4371562004089355,96.07936096191406,6.136011123657227,93.3368682861328,990.5347803873972,17305.3955893188,17.72850151418579,33.03611223490716,19.8535259882231,18.37785084123472,21.498350619329237,18.927647129296226,21.80373628098553,15.31331832228161,20.207567181943723,11.023577481123848,43.99649846650443,12.349255591462445,35.86919185374203,10.45070156310658,0.0719032179532577,0.0002701070025531,0.1292654424905777,0.0034020224120467,Nahawand
0.1262500137090683,0.0228238925337791,0.153894305229187,0.0290777832269668,0.1471023857593536,0.0244555100798606,0.1760144829750061,0.0533376298844814,0.214198037981987,0.0552912428975105,0.2283746302127838,0.0512634180486202,0.3022584915161133,0.0915725454688072,0.4058535695075989,0.0922625362873077,0.3774335384368896,0.0840775892138481,0.2810584008693695,0.0382164344191551,0.3698256909847259,0.0910447537899017,0.367817759513855,0.0905389115214347,0.2371450066566467,0.0416996553540229,0.2271276116371154,0.0419564098119735,0.2449359744787216,0.0667538270354271,0.2314465343952179,0.0575360991060733,0.2531640529632568,0.0544399879872798,0.3925711214542389,0.1014216169714927,0.4099724888801574,0.1078897714614868,0.2837437093257904,0.0470953769981861,0.3096434473991394,0.0866755098104476,0.2782971560955047,0.0708319321274757,0.1727272272109985,0.0210070181638002,0.1326811164617538,0.0151403723284602,-347.3777160644531,6924.3837890625,277.7582092285156,1247.17626953125,-69.67921447753906,1193.5543212890625,33.47527313232422,754.7225341796875,-67.34724426269531,765.5159912109375,76.6011962890625,474.5120849609375,-45.45703506469727,525.3328857421875,30.73989486694336,396.2230224609375,-35.204769134521484,619.2811279296875,17.446563720703125,497.9656982421875,-14.582968711853027,868.8421020507812,15.041668891906738,544.14892578125,-28.25779151916504,302.9500427246094,10.062049865722656,296.6435241699219,-35.54903030395508,266.05548095703125,23.308290481567383,281.2120361328125,-9.515653610229492,247.9295196533203,21.377365112304688,177.4605712890625,-29.34016990661621,187.75711059570312,5.325603485107422,170.65089416503906,2016.938555409388,138050.75091134122,18.384071597887424,38.29886342215681,20.6474706462126,19.64057840653116,23.979330412524757,24.55676441917757,21.65296207328661,18.785532754761903,21.466010388361767,14.513123819603182,25.81593814475558,24.19729152225653,52.65067279215285,22.244901561859184,0.1045284684597523,0.0014487547156377,0.0629807561635971,0.0013127897400408,Seka
0.2125544399023056,0.0868638902902603,0.185955673456192,0.0776135921478271,0.1282333135604858,0.026343248784542,0.1078426986932754,0.0160615127533674,0.1462552398443222,0.0437514260411262,0.1670180708169937,0.0471812784671783,0.1203006953001022,0.0220342073589563,0.0955096706748008,0.0168052446097135,0.1319441795349121,0.0291086118668317,0.1635086238384246,0.047305341809988,0.1382636427879333,0.0292410422116518,0.1467106640338897,0.0322961173951625,0.1696016192436218,0.0445122495293617,0.1923363506793975,0.0493119396269321,0.3011792302131653,0.1003188639879226,0.3633962571620941,0.1467279493808746,0.2419873625040054,0.0614352039992809,0.179278165102005,0.0439294949173927,0.2732176780700683,0.0905775278806686,0.3563524186611175,0.1480703055858612,0.279623419046402,0.07596405595541,0.2901775240898132,0.1089280918240547,0.3104971051216125,0.1239000186324119,0.2343612760305404,0.0623384788632392,-440.7206726074219,9871.5537109375,243.85888671875,2180.568115234375,-41.97355651855469,1789.333251953125,42.35643005371094,1306.018798828125,-55.66933441162109,588.4525146484375,39.13434982299805,870.0272827148438,-31.98938751220703,574.4788818359375,63.91146087646485,433.7867736816406,-28.40141868591309,349.3848571777344,31.27469825744629,393.602294921875,-58.42924118041992,482.2189025878906,34.77280807495117,505.9891662597656,-28.833784103393555,317.03643798828125,23.091901779174805,214.74327087402344,-40.949466705322266,236.5434112548828,13.973405838012695,138.1581573486328,-32.400150299072266,162.9537353515625,21.594926834106445,170.8330078125,-19.38308525085449,165.67352294921875,23.26948928833008,145.2357940673828,1746.6147529046896,262055.99259436288,17.7222754796496,40.97450087103798,25.12330269236258,22.870619348468846,25.769200985873866,21.02924698492444,20.725197477033785,14.524076123517256,20.895498640739586,11.409489637566072,26.11815241868659,27.63213854093545,53.88598558746391,22.05322136897269,0.07437596749226,0.001691290847976,0.0420596785843372,0.0002596958365757,Rast
0.1718363314867019,0.0257469825446605,0.1817736774682998,0.0238661654293537,0.2598135471343994,0.0442970655858516,0.3008645474910736,0.0474532730877399,0.2655315995216369,0.0490950755774974,0.2462653070688247,0.038464680314064,0.2672007083892822,0.0565118938684463,0.3162518739700317,0.0962875559926033,0.2998588383197784,0.0673006996512413,0.312365174293518,0.0625447407364845,0.3263911306858063,0.064964935183525,0.3128182888031006,0.0446237511932849,0.4868564307689667,0.0963647738099098,0.5943146347999573,0.1178477630019187,0.4267084002494812,0.0785582438111305,0.290927529335022,0.0583757869899272,0.1914543658494949,0.0266807433217763,0.1416522711515426,0.0131047395989298,0.128999575972557,0.0123018296435475,0.15108622610569,0.0172246005386114,0.2369792461395263,0.0330903977155685,0.313387930393219,0.0440222211182117,0.2549559772014618,0.0489649251103401,0.1988225579261779,0.0352633409202098,-106.16282653808594,9564.490234375,104.20560455322266,1902.751953125,-25.96919059753418,987.8688354492188,70.78868103027344,1079.549560546875,-74.48706817626953,1664.885986328125,76.23870086669922,778.2333984375,-42.87499237060547,559.7736206054688,50.87928009033203,442.4581909179688,-50.44013214111328,499.6839294433594,26.293825149536133,244.68072509765625,-23.35991477966309,535.2529296875,25.545339584350582,312.18896484375,-44.85206604003906,384.8288269042969,16.007978439331055,280.12255859375,-42.13459777832031,387.0418701171875,20.91037940979004,246.13558959960935,-16.111520767211914,275.26983642578125,32.389644622802734,240.21673583984372,-24.370271682739254,270.4610290527344,9.88194179534912,207.42388916015625,3614.721806040923,576786.1338698098,18.0718938867101,19.885178778203464,21.735762816507386,17.264875210116468,20.67009819259612,16.2816287920089,19.74836133344806,12.669324107110768,20.413582351362628,9.634144572806884,23.33916212423288,30.07408634527377,53.655712367483424,44.97580447311456,0.1815574811339009,0.009135379610176,0.0805126577615737,0.0012123440392315,Saba
0.1014508828520774,0.0161943454295396,0.1504594385623932,0.032218512147665,0.2345897406339645,0.0588727183640003,0.2833204269409179,0.0809915512800216,0.2508528530597687,0.0826058313250541,0.1691954880952835,0.0449224151670932,0.1292532384395599,0.0245993454009294,0.1851660907268524,0.0541430003941059,0.2595705389976501,0.1094644591212272,0.2085696309804916,0.0624463818967342,0.1771229654550552,0.0313710570335388,0.3117184937000274,0.0938653796911239,0.4326788783073425,0.1333414018154144,0.4140715301036834,0.1292885094881057,0.3012056946754455,0.1032082065939903,0.1806869506835937,0.0459666289389133,0.1396834254264831,0.0291784778237342,0.1568949371576309,0.0410755090415477,0.1749642491340637,0.0576752759516239,0.1490949690341949,0.0406560935080051,0.1120716705918312,0.0187574811279773,0.1279047578573227,0.0274143759161233,0.1741279363632202,0.0637777224183082,0.1434132903814315,0.0428066663444042,-291.3397216796875,7561.03662109375,216.9456329345703,1750.9222412109375,-48.333229064941406,1478.8438720703125,68.2732162475586,1659.738037109375,-90.88705444335938,906.2493896484376,45.84587860107422,877.23681640625,-26.19216728210449,474.3107604980469,57.73577880859375,472.1005859375,-30.01535987854004,304.0307312011719,30.13434219360352,281.9757385253906,-46.10454177856445,331.4241638183594,29.915742874145508,576.1915893554688,-32.19781494140625,171.7838592529297,29.00550842285156,194.55844116210935,-35.16160202026367,193.06253051757807,12.280709266662598,183.2489776611328,-32.81654739379883,122.35735321044922,14.508913040161133,144.4010009765625,-21.071165084838867,129.29013061523438,24.430530548095703,129.12313842773438,1889.888969322962,297726.9979889267,24.40634250579427,60.67526814770342,25.506656944739355,24.141029839707624,24.945677366275408,24.35843560570177,21.254118032197773,17.888067718055645,19.56330975235179,10.398590543277717,25.18735914552645,17.36036281857979,55.93727518054817,19.676196530105567,0.0824787151702786,0.002336363115572,0.0879069790244102,0.0012051034718751,Ajam
0.1882588118314743,0.0363106131553649,0.1902718394994735,0.0285573471337556,0.2149024754762649,0.02942805737257,0.2959006428718567,0.0683044642210006,0.3272277414798736,0.0925613269209861,0.2542451024055481,0.0507223568856716,0.2203761041164398,0.0386723987758159,0.2827020287513733,0.0590703077614307,0.3333621621131897,0.0807102173566818,0.2968479096889496,0.0630254223942756,0.2834427654743194,0.0494115687906742,0.3620778620243072,0.0792448669672012,0.4602120816707611,0.0967260599136352,0.4745071828365326,0.0990414321422576,0.378001868724823,0.0940115824341774,0.2587150931358337,0.0468610040843486,0.2213171571493148,0.0378368534147739,0.2714500427246094,0.0716093033552169,0.2682771682739258,0.0764299556612968,0.2004014551639557,0.0387348234653472,0.1814480274915695,0.0254613533616065,0.1996270567178726,0.0313430316746234,0.2150265723466873,0.0466240458190441,0.2090641856193542,0.05133693292737,-198.92474365234372,6940.3916015625,61.589141845703125,841.0048217773438,-39.0471305847168,529.3203125,90.22459411621094,480.5416870117188,-45.42058181762695,352.3977355957031,73.95050811767578,306.8805236816406,-28.91645050048828,427.1217041015625,54.07160568237305,210.5248870849609,-33.38700485229492,373.8485412597656,31.387676239013672,276.4085388183594,-19.938596725463867,607.1583862304688,26.39636993408203,226.53146362304688,-27.56536293029785,150.91555786132812,20.62275505065918,256.4044494628906,-41.52477645874024,246.2837677001953,25.09873962402344,150.13015747070312,-16.19069480895996,163.6907196044922,36.98357772827149,125.60501861572266,-28.63136100769043,146.8072052001953,11.954033851623535,157.29922485351562,4032.69977965054,527874.8025072974,16.99158889133531,26.30404399552978,18.88060090166009,16.361280741849882,19.79888107193931,13.461928122561142,17.7629798679211,10.710753470918265,18.45456366325774,7.804387181524612,18.91201630206449,15.410472783911452,52.13443155467991,21.326676561894374,0.1912528117743808,0.0111017807382468,0.0363072715699672,0.0002817171916831,Ajam
0.1823737621307373,0.0614493004977703,0.1670567244291305,0.0554509125649929,0.1396484673023224,0.0186087004840374,0.1558561027050018,0.0264608394354581,0.1902483701705932,0.0446427464485168,0.2172790318727493,0.0546727254986763,0.1667146831750869,0.0247758142650127,0.1315209716558456,0.0156692005693912,0.235142782330513,0.0536179132759571,0.3565776944160461,0.1105116009712219,0.3161565065383911,0.0671007707715034,0.258236289024353,0.063206672668457,0.2099252641201019,0.0398932881653308,0.2040963917970657,0.0396261997520923,0.3121336102485657,0.0915625542402267,0.3623716831207275,0.1280146092176437,0.2802335917949676,0.0718947574496269,0.1950649321079254,0.0249787475913763,0.2602941691875458,0.0621535778045654,0.3873026371002197,0.1354769915342331,0.3452213108539581,0.098526582121849,0.2564432621002197,0.08076823502779,0.209280639886856,0.0528574474155902,0.1792133450508117,0.0347889512777328,-318.86181640625,6740.6826171875,267.6831970214844,2924.903564453125,-91.79288482666016,1587.998291015625,93.26647186279295,717.1373291015625,-88.14189147949219,1244.182861328125,31.144515991210938,1954.1788330078125,-26.235631942749023,993.6066284179688,48.396244049072266,729.6777954101562,-20.928844451904297,488.3189697265625,16.458463668823242,618.1586303710938,-71.3436508178711,389.6412963867188,32.57426071166992,524.216796875,-41.11207580566406,547.2310791015625,25.95318031311035,346.94293212890625,-36.93686676025391,264.9109802246094,16.8065128326416,241.6078948974609,-35.62160873413086,227.8363037109375,12.095633506774902,233.50942993164065,-5.241235733032227,199.5159454345703,13.71756362915039,218.8334503173828,2021.289761547515,224071.5401732697,20.16719376641444,42.0479934682196,23.904531868623582,21.553776364402456,25.08806729857752,20.815917312426816,20.74062156965878,14.008981701063446,21.50856246627421,12.851896797323027,24.984416735629942,13.421714041687704,59.72714235135486,12.157264991611422,0.1009427002708978,0.0013624939509319,0.0735379159450531,0.0008748790714889,Nahawand
0.1673082560300827,0.0451347082853317,0.2000452727079391,0.0477395206689834,0.1551526486873626,0.0320378541946411,0.1436971575021743,0.0288016814738512,0.1774514317512512,0.0284467712044715,0.1740392744541168,0.0233799405395984,0.2077548801898956,0.0341064743697643,0.3481500446796417,0.0777702555060386,0.3391281068325043,0.0694564431905746,0.2462637275457382,0.0287384111434221,0.3723291158676147,0.090445764362812,0.3706477284431457,0.0937441289424896,0.2525019943714142,0.0446511134505271,0.2282030135393142,0.0374972485005855,0.2224944680929184,0.0475232936441898,0.2543729543685913,0.0619073919951915,0.3268616199493408,0.0549986809492111,0.5128024816513062,0.1217826306819915,0.46695277094841,0.1085576713085174,0.2858951687812805,0.0499796979129314,0.3025164902210235,0.0887288376688957,0.2713998258113861,0.0689606815576553,0.1813290268182754,0.0303260143846273,0.1556305736303329,0.0261549558490514,-263.2308044433594,6569.8701171875,253.4171142578125,2391.48291015625,-67.57634735107422,860.9951782226562,26.751440048217773,504.9777526855469,-58.70927047729492,491.8619384765625,59.76054382324219,550.3432006835938,-36.51613998413086,583.4140625,18.398902893066406,289.4369201660156,-43.81063461303711,420.593505859375,25.9216365814209,346.8327331542969,-31.01483917236328,542.5446166992188,20.085241317749023,418.7078552246094,-38.64370727539063,263.9457092285156,12.797709465026855,218.7555694580078,-40.06128692626953,194.70559692382807,26.21979331970215,206.13525390625,-19.31926727294922,169.50425720214844,22.60582733154297,238.51451110839844,-33.439571380615234,153.17178344726562,7.253901481628418,144.0050048828125,2190.2133315402148,235240.30096210635,15.676909376310912,26.373815412996517,19.7617008638648,17.88393144432891,24.81681288988496,20.800110637865963,22.0969637437254,15.561548046044877,22.199572423973308,14.856260403588497,25.057501247243863,19.746177921352583,52.68573962821287,18.029964326878694,0.1198533946884675,0.0023448409877548,0.0931401327252388,0.0025774859823286,Seka
0.1148185059428215,0.034075528383255,0.1126796528697013,0.0404951982200145,0.1624138802289962,0.0487942583858966,0.2783939242362976,0.1096387133002281,0.2693524360656738,0.103405587375164,0.1497351080179214,0.0273287072777748,0.1524788737297058,0.0408027060329914,0.2500592768192291,0.1048931926488876,0.2825621366500854,0.0957977697253227,0.274044781923294,0.1224098429083824,0.2201052010059356,0.0931371971964836,0.1584235578775406,0.0342764519155025,0.2083495408296585,0.068741850554943,0.2855020761489868,0.1318896412849426,0.2525971829891205,0.102794736623764,0.1568711102008819,0.0289133302867412,0.1269945502281189,0.0219545420259237,0.1944060772657394,0.06308364123106,0.1857177019119262,0.0551271811127662,0.1012872159481048,0.0095971385017037,0.0900031775236129,0.0075587979517877,0.1178282648324966,0.023602657020092,0.1202354505658149,0.0211947280913591,0.1144582480192184,0.0230727642774581,-522.6434936523438,11457.115234375,258.36968994140625,1235.828369140625,-75.35575866699219,2024.9527587890625,71.12799835205078,727.7566528320312,-48.68738555908203,882.6232299804688,53.8065299987793,950.7694702148438,19.32318878173828,2074.432373046875,100.47404479980467,1507.103271484375,-13.772353172302246,221.33352661132807,2.201124429702759,817.9100341796875,-71.90453338623047,1299.223876953125,18.51799964904785,636.7591552734375,-13.234554290771484,533.8865356445312,22.84295463562012,346.86053466796875,-35.26511001586914,194.21104431152344,4.010014533996582,339.78106689453125,-38.43601989746094,290.2229309082031,3.214515209197998,291.4978332519531,-0.0015287727583199,188.02468872070312,26.759754180908203,175.45823669433594,1630.1293812968838,64373.20945495203,26.25231616739119,30.696368585895502,26.26362004715488,19.348753480271288,25.896850162951004,15.976851384843709,26.543520608929747,62.9527601274723,27.47302539066348,50.06106212977605,31.351658875780924,66.70218605047052,54.452182346939146,31.55062997112372,0.0727454876077586,0.0009258142124316,0.0480693690478801,0.0004513485182542,Nahawand
0.1804412901401519,0.0331854298710823,0.1497523188591003,0.020601000636816,0.1347461193799972,0.0211629718542099,0.1146941781044006,0.0182946119457483,0.129606008529663,0.0220133755356073,0.1909513175487518,0.0314793959259986,0.2456003129482269,0.0509598143398761,0.3061476647853851,0.0857068970799446,0.3120622336864471,0.0903823971748352,0.2283598780632019,0.0446733012795448,0.1765511929988861,0.037766832858324,0.1961054801940918,0.0301345884799957,0.1994411200284958,0.0296281073242425,0.1706175208091735,0.0254194419831037,0.1704550981521606,0.0338857062160968,0.2376191765069961,0.0662705600261688,0.2979211211204529,0.0865267366170883,0.3692668974399566,0.0985271781682968,0.4133804738521576,0.1268651634454727,0.3302913606166839,0.0740707963705062,0.2733709216117859,0.0480116866528987,0.3699305355548858,0.1002179309725761,0.4342085421085357,0.1415213793516159,0.305405855178833,0.0745471492409706,-279.6090393066406,16631.892578125,254.60240173339844,2008.380859375,-98.59325408935548,1206.7095947265625,55.00260162353516,752.7708740234375,-62.41468048095703,874.8981323242188,0.3555269539356231,3801.551513671875,1.518240213394165,3025.052978515625,68.29703521728516,1015.3844604492188,-29.318384170532227,512.714599609375,7.515700817108154,440.6087341308594,-57.269073486328125,607.8898315429688,36.403316497802734,719.263916015625,-55.9922103881836,538.612548828125,31.56694984436035,357.3566589355469,-43.46488571166992,405.6958618164063,13.324370384216309,245.3255615234375,-38.67515563964844,345.45050048828125,21.93655014038086,230.48292541503903,-10.282224655151367,233.00827026367188,14.40188980102539,134.37667846679688,2404.0642074818206,154279.7329520328,17.11006823677249,24.51701684832744,23.13650619831498,29.45446149272788,24.72621217146998,21.825336718827604,22.184845436856477,17.96438618512486,23.176413324613915,15.102016404991932,27.540804305604837,35.56868712091101,60.03195424961413,17.295963842990755,0.1469000943304953,0.0024814014219817,0.0942003950476646,0.0020326552912592,Hijaz
